Flight ID,Carrier,Origin,Destination,Local Departure Time,Normalized Departure Time [min],Local Arrival Time,Normalized Arrival Time [min],Flight Cancelled?,Number of Seats
6778542,WN,CMH,LAS,29-JUL-07 05.55.00.000000000 PM AMERICA/NEW_YORK,1050,29-JUL-07 07.10.00.000000000 PM AMERICA/LOS_ANGELES,1305,0,137
6779142,WN,LAS,MCI,29-JUL-07 09.45.00.000000000 AM AMERICA/LOS_ANGELES,740,29-JUL-07 02.30.00.000000000 PM AMERICA/CHICAGO,905,0,137
6780491,WN,RDU,PHL,29-JUL-07 08.15.00.000000000 PM AMERICA/NEW_YORK,1190,29-JUL-07 09.35.00.000000000 PM AMERICA/NEW_YORK,1270,0,137
6780498,WN,RDU,TPA,29-JUL-07 07.05.00.000000000 AM AMERICA/NEW_YORK,400,29-JUL-07 08.50.00.000000000 AM AMERICA/NEW_YORK,505,0,137
6781009,WN,STL,MCO,29-JUL-07 04.10.00.000000000 PM AMERICA/CHICAGO,1005,29-JUL-07 07.30.00.000000000 PM AMERICA/NEW_YORK,1145,0,137
6781034,WN,STL,TPA,29-JUL-07 08.05.00.000000000 PM AMERICA/CHICAGO,1240,29-JUL-07 11.20.00.000000000 PM AMERICA/NEW_YORK,1375,0,137
6781046,WN,TPA,BNA,29-JUL-07 06.40.00.000000000 AM AMERICA/NEW_YORK,375,29-JUL-07 07.35.00.000000000 AM AMERICA/CHICAGO,490,0,137
6778055,WN,ABQ,PHX,29-JUL-07 10.50.00.000000000 AM AMERICA/DENVER,745,29-JUL-07 11.00.00.000000000 AM US/ARIZONA,815,0,137
6778092,WN,AMA,DAL,29-JUL-07 02.35.00.000000000 PM AMERICA/CHICAGO,910,29-JUL-07 03.40.00.000000000 PM AMERICA/CHICAGO,975,0,122
6778180,WN,BHM,TPA,29-JUL-07 10.40.00.000000000 AM AMERICA/CHICAGO,675,29-JUL-07 01.00.00.000000000 PM AMERICA/NEW_YORK,755,0,137
6779268,WN,LAS,SMF,29-JUL-07 07.45.00.000000000 PM AMERICA/LOS_ANGELES,1340,29-JUL-07 09.05.00.000000000 PM AMERICA/LOS_ANGELES,1420,0,137
6779926,WN,OAK,LAX,29-JUL-07 05.00.00.000000000 PM AMERICA/LOS_ANGELES,1175,29-JUL-07 06.15.00.000000000 PM AMERICA/LOS_ANGELES,1250,0,137
6780596,WN,SAN,OAK,29-JUL-07 10.45.00.000000000 AM AMERICA/LOS_ANGELES,800,29-JUL-07 12.10.00.000000000 PM AMERICA/LOS_ANGELES,885,0,137
6780624,WN,SAN,SJC,29-JUL-07 09.50.00.000000000 AM AMERICA/LOS_ANGELES,745,29-JUL-07 11.10.00.000000000 AM AMERICA/LOS_ANGELES,825,0,137
6778639,WN,DAL,MAF,29-JUL-07 10.10.00.000000000 AM AMERICA/CHICAGO,645,29-JUL-07 11.10.00.000000000 AM AMERICA/CHICAGO,705,0,137
6778646,WN,DAL,MSY,29-JUL-07 06.05.00.000000000 PM AMERICA/CHICAGO,1120,29-JUL-07 07.25.00.000000000 PM AMERICA/CHICAGO,1200,0,137
6780630,WN,SAN,SMF,29-JUL-07 06.55.00.000000000 PM AMERICA/LOS_ANGELES,1290,29-JUL-07 08.20.00.000000000 PM AMERICA/LOS_ANGELES,1375,0,137
6779373,WN,LAX,SJC,29-JUL-07 12.40.00.000000000 PM AMERICA/LOS_ANGELES,915,29-JUL-07 01.45.00.000000000 PM AMERICA/LOS_ANGELES,980,0,137
6780009,WN,OAK,SNA,29-JUL-07 10.10.00.000000000 AM AMERICA/LOS_ANGELES,765,29-JUL-07 11.30.00.000000000 AM AMERICA/LOS_ANGELES,845,0,137
6778729,WN,DTW,MDW,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,29-JUL-07 08.40.00.000000000 PM AMERICA/CHICAGO,1275,0,137
6778733,WN,DTW,MDW,29-JUL-07 11.55.00.000000000 AM AMERICA/NEW_YORK,690,29-JUL-07 11.55.00.000000000 AM AMERICA/CHICAGO,750,0,137
6778748,WN,ELP,DAL,29-JUL-07 09.35.00.000000000 AM AMERICA/DENVER,670,29-JUL-07 12.10.00.000000000 PM AMERICA/CHICAGO,765,0,137
6780722,WN,SEA,MDW,29-JUL-07 10.40.00.000000000 AM AMERICA/LOS_ANGELES,795,29-JUL-07 04.30.00.000000000 PM AMERICA/CHICAGO,1025,0,137
6779438,WN,MAF,LAS,29-JUL-07 05.20.00.000000000 PM AMERICA/CHICAGO,1075,29-JUL-07 05.30.00.000000000 PM AMERICA/LOS_ANGELES,1205,0,137
6780105,WN,ORF,JAX,29-JUL-07 07.10.00.000000000 AM AMERICA/NEW_YORK,405,29-JUL-07 08.45.00.000000000 AM AMERICA/NEW_YORK,500,0,137
6780146,WN,PDX,RNO,29-JUL-07 06.15.00.000000000 AM AMERICA/LOS_ANGELES,530,29-JUL-07 07.35.00.000000000 AM AMERICA/LOS_ANGELES,610,0,137
6780827,WN,SLC,DEN,29-JUL-07 03.45.00.000000000 PM AMERICA/DENVER,1040,29-JUL-07 05.10.00.000000000 PM AMERICA/DENVER,1125,0,137
6779517,WN,MCO,BNA,29-JUL-07 04.10.00.000000000 PM AMERICA/NEW_YORK,945,29-JUL-07 05.00.00.000000000 PM AMERICA/CHICAGO,1055,0,137
6779523,WN,MCO,BUF,29-JUL-07 04.10.00.000000000 PM AMERICA/NEW_YORK,945,29-JUL-07 06.45.00.000000000 PM AMERICA/NEW_YORK,1100,0,137
6778271,WN,BOI,RNO,29-JUL-07 08.30.00.000000000 AM AMERICA/DENVER,605,29-JUL-07 08.35.00.000000000 AM AMERICA/LOS_ANGELES,670,0,137
6778286,WN,BUF,LAS,29-JUL-07 11.20.00.000000000 AM AMERICA/NEW_YORK,655,29-JUL-07 01.00.00.000000000 PM AMERICA/LOS_ANGELES,935,0,137
6780221,WN,PHL,TPA,29-JUL-07 11.55.00.000000000 AM AMERICA/NEW_YORK,690,29-JUL-07 02.40.00.000000000 PM AMERICA/NEW_YORK,855,0,137
6780229,WN,PHX,ABQ,29-JUL-07 08.55.00.000000000 PM US/ARIZONA,1410,29-JUL-07 11.00.00.000000000 PM AMERICA/DENVER,1475,0,137
6778923,WN,HOU,MSY,29-JUL-07 01.05.00.000000000 PM AMERICA/CHICAGO,820,29-JUL-07 02.05.00.000000000 PM AMERICA/CHICAGO,880,0,136
6778937,WN,HOU,PHX,29-JUL-07 01.40.00.000000000 PM AMERICA/CHICAGO,855,29-JUL-07 02.20.00.000000000 PM US/ARIZONA,1015,0,137
6779615,WN,MCO,SDF,29-JUL-07 09.35.00.000000000 AM AMERICA/NEW_YORK,550,29-JUL-07 11.45.00.000000000 AM AMERICA/NEW_YORK,680,0,137
6779627,WN,MDW,BDL,29-JUL-07 09.00.00.000000000 AM AMERICA/CHICAGO,575,29-JUL-07 12.00.00.000000000 PM AMERICA/NEW_YORK,695,0,137
6778359,WN,BWI,AUS,29-JUL-07 08.25.00.000000000 AM AMERICA/NEW_YORK,480,29-JUL-07 10.50.00.000000000 AM AMERICA/CHICAGO,685,0,137
6778392,WN,BWI,DEN,29-JUL-07 06.45.00.000000000 PM AMERICA/NEW_YORK,1100,29-JUL-07 08.40.00.000000000 PM AMERICA/DENVER,1335,0,137
6779031,WN,JAN,HOU,29-JUL-07 04.35.00.000000000 PM AMERICA/CHICAGO,1030,29-JUL-07 05.50.00.000000000 PM AMERICA/CHICAGO,1105,0,137
6779041,WN,JAX,BNA,29-JUL-07 07.25.00.000000000 PM AMERICA/NEW_YORK,1140,29-JUL-07 07.50.00.000000000 PM AMERICA/CHICAGO,1225,0,137
6779200,WN,LAS,PHX,29-JUL-07 02.00.00.000000000 PM AMERICA/LOS_ANGELES,995,29-JUL-07 03.10.00.000000000 PM US/ARIZONA,1065,0,122
6780515,WN,RNO,LAX,29-JUL-07 06.50.00.000000000 PM AMERICA/LOS_ANGELES,1285,29-JUL-07 08.15.00.000000000 PM AMERICA/LOS_ANGELES,1370,0,137
6778619,WN,DAL,HOU,29-JUL-07 08.00.00.000000000 PM AMERICA/CHICAGO,1235,29-JUL-07 08.55.00.000000000 PM AMERICA/CHICAGO,1290,0,122
6780552,WN,SAN,ABQ,29-JUL-07 07.50.00.000000000 PM AMERICA/LOS_ANGELES,1345,29-JUL-07 10.30.00.000000000 PM AMERICA/DENVER,1445,0,137
6778227,WN,BNA,MCO,29-JUL-07 08.55.00.000000000 PM AMERICA/CHICAGO,1290,29-JUL-07 11.40.00.000000000 PM AMERICA/NEW_YORK,1395,0,137
6780883,WN,SMF,LAX,29-JUL-07 08.25.00.000000000 AM AMERICA/LOS_ANGELES,660,29-JUL-07 09.45.00.000000000 AM AMERICA/LOS_ANGELES,740,0,137
6823224,XE,EWR,SAV,29-JUL-07 03.15.00.000000000 PM AMERICA/NEW_YORK,890,29-JUL-07 05.45.00.000000000 PM AMERICA/NEW_YORK,1040,1,40
6823226,XE,IAH,MFE,29-JUL-07 06.35.00.000000000 PM AMERICA/CHICAGO,1150,29-JUL-07 07.52.00.000000000 PM AMERICA/CHICAGO,1227,0,50
6823234,XE,CLE,DAY,29-JUL-07 04.45.00.000000000 PM AMERICA/NEW_YORK,980,29-JUL-07 05.37.00.000000000 PM AMERICA/NEW_YORK,1032,0,50
6823269,XE,MEM,EWR,29-JUL-07 05.50.00.000000000 PM AMERICA/CHICAGO,1105,29-JUL-07 09.45.00.000000000 PM AMERICA/NEW_YORK,1280,1,50
6823321,XE,IAH,BRO,29-JUL-07 02.40.00.000000000 PM AMERICA/CHICAGO,915,29-JUL-07 03.57.00.000000000 PM AMERICA/CHICAGO,992,0,50
6824032,XE,CAE,EWR,29-JUL-07 06.35.00.000000000 PM AMERICA/NEW_YORK,1090,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,1,50
6823366,XE,EWR,BUF,29-JUL-07 04.50.00.000000000 PM AMERICA/NEW_YORK,985,29-JUL-07 06.19.00.000000000 PM AMERICA/NEW_YORK,1074,0,50
6823490,XE,GPT,IAH,29-JUL-07 04.45.00.000000000 PM AMERICA/CHICAGO,1040,29-JUL-07 06.10.00.000000000 PM AMERICA/CHICAGO,1125,0,50
6823697,XE,EWR,MCI,29-JUL-07 08.35.00.000000000 PM AMERICA/NEW_YORK,1210,29-JUL-07 11.13.00.000000000 PM AMERICA/CHICAGO,1428,1,50
6823824,XE,MEM,IAH,29-JUL-07 02.18.00.000000000 PM AMERICA/CHICAGO,893,29-JUL-07 04.00.00.000000000 PM AMERICA/CHICAGO,995,0,50
6823171,XE,EWR,IAD,29-JUL-07 04.55.00.000000000 PM AMERICA/NEW_YORK,990,29-JUL-07 06.22.00.000000000 PM AMERICA/NEW_YORK,1077,0,37
6823895,XE,LFT,IAH,29-JUL-07 07.04.00.000000000 PM AMERICA/CHICAGO,1179,29-JUL-07 08.09.00.000000000 PM AMERICA/CHICAGO,1244,0,50
6849704,YV,ORD,CLT,29-JUL-07 06.34.00.000000000 PM AMERICA/CHICAGO,1149,29-JUL-07 09.35.00.000000000 PM AMERICA/NEW_YORK,1270,0,64
6849762,YV,PHX,BFL,29-JUL-07 10.17.00.000000000 AM US/ARIZONA,772,29-JUL-07 11.51.00.000000000 AM AMERICA/LOS_ANGELES,866,0,86
6852812,NW,DTW,RIC,29-JUL-07 08.59.00.000000000 PM AMERICA/NEW_YORK,1234,29-JUL-07 10.39.00.000000000 PM AMERICA/NEW_YORK,1334,0,100
6849815,YV,PHX,PSP,29-JUL-07 02.30.00.000000000 PM US/ARIZONA,1025,29-JUL-07 03.32.00.000000000 PM AMERICA/LOS_ANGELES,1087,0,50
6849156,YV,ASE,DEN,29-JUL-07 01.03.00.000000000 PM AMERICA/DENVER,878,29-JUL-07 02.05.00.000000000 PM AMERICA/DENVER,940,0,37
6849874,YV,RDU,ORD,29-JUL-07 07.45.00.000000000 AM AMERICA/NEW_YORK,440,29-JUL-07 09.04.00.000000000 AM AMERICA/CHICAGO,579,0,50
6849878,YV,RIC,CLT,29-JUL-07 11.20.00.000000000 AM AMERICA/NEW_YORK,655,29-JUL-07 12.30.00.000000000 PM AMERICA/NEW_YORK,725,0,86
6849264,YV,CLT,GSO,29-JUL-07 04.35.00.000000000 PM AMERICA/NEW_YORK,970,29-JUL-07 05.32.00.000000000 PM AMERICA/NEW_YORK,1027,0,86
6849308,YV,CMH,CLT,29-JUL-07 08.05.00.000000000 PM AMERICA/NEW_YORK,1180,29-JUL-07 09.21.00.000000000 PM AMERICA/NEW_YORK,1256,0,86
6849327,YV,DEN,ASE,29-JUL-07 11.48.00.000000000 AM AMERICA/DENVER,803,29-JUL-07 12.44.00.000000000 PM AMERICA/DENVER,859,0,37
6849405,YV,FSD,ORD,29-JUL-07 02.00.00.000000000 PM AMERICA/CHICAGO,875,29-JUL-07 03.34.00.000000000 PM AMERICA/CHICAGO,969,0,50
6849419,YV,GSP,IAD,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.29.00.000000000 AM AMERICA/NEW_YORK,424,0,50
6849539,YV,ICT,PHX,29-JUL-07 03.00.00.000000000 PM AMERICA/CHICAGO,935,29-JUL-07 03.20.00.000000000 PM US/ARIZONA,1075,0,86
6852259,NW,DTW,BNA,29-JUL-07 01.58.00.000000000 PM AMERICA/NEW_YORK,813,29-JUL-07 02.36.00.000000000 PM AMERICA/CHICAGO,911,0,125
6849950,YV,YUM,PHX,29-JUL-07 11.23.00.000000000 AM US/ARIZONA,838,29-JUL-07 12.27.00.000000000 PM US/ARIZONA,902,0,37
6948211,UA,DCA,ORD,29-JUL-07 06.40.00.000000000 PM AMERICA/NEW_YORK,1095,29-JUL-07 07.53.00.000000000 PM AMERICA/CHICAGO,1228,0,123
6957024,UA,IAD,SAN,29-JUL-07 05.40.00.000000000 PM AMERICA/NEW_YORK,1035,29-JUL-07 07.53.00.000000000 PM AMERICA/LOS_ANGELES,1348,0,182
6937860,UA,DEN,SAN,29-JUL-07 05.45.00.000000000 PM AMERICA/DENVER,1160,29-JUL-07 07.00.00.000000000 PM AMERICA/LOS_ANGELES,1295,0,120
6936566,UA,LAX,PDX,29-JUL-07 06.45.00.000000000 PM AMERICA/LOS_ANGELES,1280,29-JUL-07 09.01.00.000000000 PM AMERICA/LOS_ANGELES,1416,0,108
6954035,UA,DEN,STL,29-JUL-07 10.35.00.000000000 AM AMERICA/DENVER,730,29-JUL-07 01.41.00.000000000 PM AMERICA/CHICAGO,856,0,123
6954816,UA,ORD,SFO,29-JUL-07 07.10.00.000000000 AM AMERICA/CHICAGO,465,29-JUL-07 09.36.00.000000000 AM AMERICA/LOS_ANGELES,731,0,193
6952390,UA,SAN,SFO,29-JUL-07 06.50.00.000000000 PM AMERICA/LOS_ANGELES,1285,29-JUL-07 08.13.00.000000000 PM AMERICA/LOS_ANGELES,1368,0,148
6953911,UA,ORD,PVD,29-JUL-07 10.41.00.000000000 AM AMERICA/CHICAGO,676,29-JUL-07 02.00.00.000000000 PM AMERICA/NEW_YORK,815,0,108
6956018,UA,SEA,DEN,29-JUL-07 10.59.00.000000000 AM AMERICA/LOS_ANGELES,814,29-JUL-07 02.34.00.000000000 PM AMERICA/DENVER,969,0,148
6958710,UA,OMA,ORD,29-JUL-07 01.15.00.000000000 PM AMERICA/CHICAGO,830,29-JUL-07 02.45.00.000000000 PM AMERICA/CHICAGO,920,0,182
6958898,UA,DEN,JAC,29-JUL-07 09.05.00.000000000 AM AMERICA/DENVER,640,29-JUL-07 10.28.00.000000000 AM AMERICA/DENVER,723,0,148
6928623,UA,SFO,LIH,29-JUL-07 09.30.00.000000000 AM AMERICA/LOS_ANGELES,725,29-JUL-07 11.59.00.000000000 AM PACIFIC/HONOLULU,1054,0,244
6932966,UA,SFO,BOS,29-JUL-07 11.45.00.000000000 AM AMERICA/LOS_ANGELES,860,29-JUL-07 08.24.00.000000000 PM AMERICA/NEW_YORK,1199,0,182
6935313,UA,PVD,ORD,29-JUL-07 06.47.00.000000000 AM AMERICA/NEW_YORK,382,29-JUL-07 08.17.00.000000000 AM AMERICA/CHICAGO,532,0,123
6936339,UA,MHT,ORD,29-JUL-07 06.50.00.000000000 AM AMERICA/NEW_YORK,385,29-JUL-07 08.18.00.000000000 AM AMERICA/CHICAGO,533,0,123
6938273,UA,ORD,OMA,29-JUL-07 09.45.00.000000000 AM AMERICA/CHICAGO,620,29-JUL-07 11.16.00.000000000 AM AMERICA/CHICAGO,711,0,108
6943881,UA,SFO,SAN,29-JUL-07 10.53.00.000000000 AM AMERICA/LOS_ANGELES,808,29-JUL-07 12.23.00.000000000 PM AMERICA/LOS_ANGELES,898,0,123
6984566,US,BOS,PHX,29-JUL-07 08.51.00.000000000 AM AMERICA/NEW_YORK,506,29-JUL-07 11.27.00.000000000 AM US/ARIZONA,842,0,150
6949385,UA,ORD,ATL,29-JUL-07 06.47.00.000000000 PM AMERICA/CHICAGO,1162,29-JUL-07 09.56.00.000000000 PM AMERICA/NEW_YORK,1291,1,114
7034715,EV,LYH,ATL,29-JUL-07 04.30.00.000000000 PM AMERICA/NEW_YORK,965,29-JUL-07 05.53.00.000000000 PM AMERICA/NEW_YORK,1048,0,40
6929613,UA,OGG,DEN,29-JUL-07 08.25.00.000000000 PM PACIFIC/HONOLULU,1560,30-JUL-07 07.05.00.000000000 AM AMERICA/DENVER,1960,0,244
6984770,US,OGG,PHX,29-JUL-07 10.59.00.000000000 PM PACIFIC/HONOLULU,1714,30-JUL-07 07.39.00.000000000 AM US/ARIZONA,2054,0,190
6984857,US,PHX,DTW,29-JUL-07 06.05.00.000000000 PM US/ARIZONA,1240,30-JUL-07 12.58.00.000000000 AM AMERICA/NEW_YORK,1473,0,124
6984861,US,PHX,EWR,29-JUL-07 03.08.00.000000000 PM US/ARIZONA,1063,29-JUL-07 11.05.00.000000000 PM AMERICA/NEW_YORK,1360,0,124
6984939,US,PHX,PHL,29-JUL-07 10.00.00.000000000 PM US/ARIZONA,1475,30-JUL-07 05.39.00.000000000 AM AMERICA/NEW_YORK,1754,0,150
6984942,US,PHX,RDU,29-JUL-07 03.11.00.000000000 PM US/ARIZONA,1066,29-JUL-07 10.33.00.000000000 PM AMERICA/NEW_YORK,1328,0,124
6984995,US,RNO,PHX,29-JUL-07 06.15.00.000000000 AM AMERICA/LOS_ANGELES,530,29-JUL-07 07.58.00.000000000 AM US/ARIZONA,633,0,134
6985014,US,SEA,LAS,29-JUL-07 12.45.00.000000000 PM AMERICA/LOS_ANGELES,920,29-JUL-07 03.08.00.000000000 PM AMERICA/LOS_ANGELES,1063,0,150
6985046,US,SLC,PHX,29-JUL-07 07.35.00.000000000 PM AMERICA/DENVER,1270,29-JUL-07 08.13.00.000000000 PM US/ARIZONA,1368,0,134
6985055,US,SMF,PHX,29-JUL-07 06.00.00.000000000 AM AMERICA/LOS_ANGELES,515,29-JUL-07 07.52.00.000000000 AM US/ARIZONA,627,0,124
7028264,DL,ATL,LGA,29-JUL-07 10.45.00.000000000 AM AMERICA/NEW_YORK,620,29-JUL-07 01.14.00.000000000 PM AMERICA/NEW_YORK,769,0,142
7029017,DL,LGA,FLL,29-JUL-07 02.50.00.000000000 PM AMERICA/NEW_YORK,865,29-JUL-07 06.01.00.000000000 PM AMERICA/NEW_YORK,1056,1,142
7028310,DL,OGG,SLC,29-JUL-07 08.45.00.000000000 PM PACIFIC/HONOLULU,1580,30-JUL-07 06.43.00.000000000 AM AMERICA/DENVER,1938,0,252
7029065,DL,DTW,ATL,29-JUL-07 06.25.00.000000000 PM AMERICA/NEW_YORK,1080,29-JUL-07 08.28.00.000000000 PM AMERICA/NEW_YORK,1203,0,142
7028336,DL,ATL,MOB,29-JUL-07 07.00.00.000000000 PM AMERICA/NEW_YORK,1115,29-JUL-07 07.16.00.000000000 PM AMERICA/CHICAGO,1191,0,142
7033666,EV,ATL,PFN,29-JUL-07 06.49.00.000000000 PM AMERICA/NEW_YORK,1104,29-JUL-07 06.58.00.000000000 PM AMERICA/CHICAGO,1173,0,70
7066177,F9,DEN,IND,29-JUL-07 07.10.00.000000000 PM AMERICA/DENVER,1245,29-JUL-07 11.35.00.000000000 PM AMERICA/NEW_YORK,1390,0,132
7102400,MQ,LAW,DFW,29-JUL-07 10.50.00.000000000 AM AMERICA/CHICAGO,685,29-JUL-07 11.50.00.000000000 AM AMERICA/CHICAGO,745,0,34
7065975,F9,TPA,DEN,29-JUL-07 08.55.00.000000000 AM AMERICA/NEW_YORK,510,29-JUL-07 10.45.00.000000000 AM AMERICA/DENVER,740,0,132
7066016,F9,MCI,DEN,29-JUL-07 10.05.00.000000000 AM AMERICA/CHICAGO,640,29-JUL-07 10.45.00.000000000 AM AMERICA/DENVER,740,0,132
7046234,EV,ATL,HPN,29-JUL-07 04.03.00.000000000 PM AMERICA/NEW_YORK,938,29-JUL-07 06.34.00.000000000 PM AMERICA/NEW_YORK,1089,0,50
7053304,EV,ROC,ATL,29-JUL-07 03.35.00.000000000 PM AMERICA/NEW_YORK,910,29-JUL-07 05.50.00.000000000 PM AMERICA/NEW_YORK,1045,0,70
7028410,DL,BOS,MCO,29-JUL-07 06.20.00.000000000 PM AMERICA/NEW_YORK,1075,29-JUL-07 09.27.00.000000000 PM AMERICA/NEW_YORK,1262,0,142
7029138,DL,ATL,PBI,29-JUL-07 05.30.00.000000000 PM AMERICA/NEW_YORK,1025,29-JUL-07 07.14.00.000000000 PM AMERICA/NEW_YORK,1129,0,142
7028477,DL,LAS,ATL,29-JUL-07 01.22.00.000000000 PM AMERICA/LOS_ANGELES,957,29-JUL-07 08.30.00.000000000 PM AMERICA/NEW_YORK,1205,0,252
7028478,DL,SEA,CVG,29-JUL-07 06.45.00.000000000 AM AMERICA/LOS_ANGELES,560,29-JUL-07 02.05.00.000000000 PM AMERICA/NEW_YORK,820,0,150
7029244,DL,BOS,SLC,29-JUL-07 06.45.00.000000000 AM AMERICA/NEW_YORK,380,29-JUL-07 10.06.00.000000000 AM AMERICA/DENVER,701,0,183
7028653,DL,ATL,IND,29-JUL-07 10.15.00.000000000 AM AMERICA/NEW_YORK,590,29-JUL-07 11.59.00.000000000 AM AMERICA/NEW_YORK,694,0,142
7028697,DL,CVG,BDL,29-JUL-07 07.45.00.000000000 PM AMERICA/NEW_YORK,1160,29-JUL-07 09.37.00.000000000 PM AMERICA/NEW_YORK,1272,0,150
7028726,DL,ATL,RDU,29-JUL-07 08.40.00.000000000 AM AMERICA/NEW_YORK,495,29-JUL-07 10.00.00.000000000 AM AMERICA/NEW_YORK,575,0,142
7028064,DL,JFK,ATL,29-JUL-07 08.35.00.000000000 AM AMERICA/NEW_YORK,490,29-JUL-07 11.10.00.000000000 AM AMERICA/NEW_YORK,645,0,268
7028155,DL,PHX,JFK,29-JUL-07 10.26.00.000000000 AM US/ARIZONA,781,29-JUL-07 06.15.00.000000000 PM AMERICA/NEW_YORK,1070,0,148
7028890,DL,ATL,ROC,29-JUL-07 08.58.00.000000000 PM AMERICA/NEW_YORK,1233,29-JUL-07 11.06.00.000000000 PM AMERICA/NEW_YORK,1361,0,142
7055019,EV,IAH,ATL,29-JUL-07 08.40.00.000000000 AM AMERICA/CHICAGO,555,29-JUL-07 11.36.00.000000000 AM AMERICA/NEW_YORK,671,0,70
7032322,EV,PWM,ATL,29-JUL-07 06.40.00.000000000 AM AMERICA/NEW_YORK,375,29-JUL-07 09.32.00.000000000 AM AMERICA/NEW_YORK,547,0,70
7056626,EV,ATL,CAE,29-JUL-07 05.18.00.000000000 PM AMERICA/NEW_YORK,1013,29-JUL-07 06.30.00.000000000 PM AMERICA/NEW_YORK,1085,0,50
7047568,EV,CAK,ATL,29-JUL-07 12.31.00.000000000 PM AMERICA/NEW_YORK,726,29-JUL-07 02.16.00.000000000 PM AMERICA/NEW_YORK,831,0,70
7049006,EV,CAK,ATL,29-JUL-07 09.50.00.000000000 AM AMERICA/NEW_YORK,565,29-JUL-07 11.34.00.000000000 AM AMERICA/NEW_YORK,669,0,50
7112017,MQ,DFW,TXK,29-JUL-07 04.30.00.000000000 PM AMERICA/CHICAGO,1025,29-JUL-07 05.25.00.000000000 PM AMERICA/CHICAGO,1080,0,44
7105675,MQ,DFW,CMI,29-JUL-07 06.35.00.000000000 PM AMERICA/CHICAGO,1150,29-JUL-07 08.35.00.000000000 PM AMERICA/CHICAGO,1270,1,50
7147210,NW,LIT,MEM,29-JUL-07 11.39.00.000000000 AM AMERICA/CHICAGO,734,29-JUL-07 12.30.00.000000000 PM AMERICA/CHICAGO,785,0,125
7148706,NW,DTW,LAX,29-JUL-07 05.38.00.000000000 PM AMERICA/NEW_YORK,1033,29-JUL-07 07.25.00.000000000 PM AMERICA/LOS_ANGELES,1320,0,403
7088777,FL,MLI,ATL,29-JUL-07 05.35.00.000000000 AM AMERICA/CHICAGO,370,29-JUL-07 08.27.00.000000000 AM AMERICA/NEW_YORK,482,0,117
7049772,EV,ILM,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.20.00.000000000 AM AMERICA/NEW_YORK,415,0,50
7056887,EV,SRQ,ATL,29-JUL-07 05.43.00.000000000 PM AMERICA/NEW_YORK,1038,29-JUL-07 07.25.00.000000000 PM AMERICA/NEW_YORK,1140,0,70
7088360,FL,ATL,PHX,29-JUL-07 06.07.00.000000000 PM AMERICA/NEW_YORK,1062,29-JUL-07 07.17.00.000000000 PM US/ARIZONA,1312,0,137
7054245,EV,ATL,MOB,29-JUL-07 01.35.00.000000000 PM AMERICA/NEW_YORK,790,29-JUL-07 01.49.00.000000000 PM AMERICA/CHICAGO,864,0,50
7057182,EV,ABE,ATL,29-JUL-07 05.59.00.000000000 PM AMERICA/NEW_YORK,1054,29-JUL-07 08.09.00.000000000 PM AMERICA/NEW_YORK,1184,0,50
7047295,EV,ILM,ATL,29-JUL-07 04.19.00.000000000 PM AMERICA/NEW_YORK,954,29-JUL-07 05.53.00.000000000 PM AMERICA/NEW_YORK,1048,0,50
7053024,EV,LAN,ATL,29-JUL-07 12.20.00.000000000 PM AMERICA/NEW_YORK,715,29-JUL-07 02.22.00.000000000 PM AMERICA/NEW_YORK,837,0,40
7049545,EV,BTR,CVG,29-JUL-07 07.05.00.000000000 AM AMERICA/CHICAGO,460,29-JUL-07 10.08.00.000000000 AM AMERICA/NEW_YORK,583,0,50
7052531,EV,MYR,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.30.00.000000000 AM AMERICA/NEW_YORK,425,0,66
7096175,MQ,LAX,MRY,29-JUL-07 12.20.00.000000000 PM AMERICA/LOS_ANGELES,895,29-JUL-07 01.50.00.000000000 PM AMERICA/LOS_ANGELES,985,0,34
7192882,9E,DTW,CMH,29-JUL-07 08.49.00.000000000 AM AMERICA/NEW_YORK,504,29-JUL-07 09.47.00.000000000 AM AMERICA/NEW_YORK,562,0,50
7201307,AA,LAX,HNL,29-JUL-07 06.00.00.000000000 PM AMERICA/LOS_ANGELES,1235,29-JUL-07 08.40.00.000000000 PM PACIFIC/HONOLULU,1575,0,188
7044158,EV,IAH,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/CHICAGO,395,29-JUL-07 09.04.00.000000000 AM AMERICA/NEW_YORK,519,0,70
7045647,EV,MGM,ATL,29-JUL-07 05.10.00.000000000 PM AMERICA/CHICAGO,1065,29-JUL-07 07.22.00.000000000 PM AMERICA/NEW_YORK,1137,0,66
7037201,EV,ATL,HPN,29-JUL-07 02.03.00.000000000 PM AMERICA/NEW_YORK,818,29-JUL-07 04.29.00.000000000 PM AMERICA/NEW_YORK,964,0,50
7040053,EV,ATL,MSN,29-JUL-07 07.55.00.000000000 PM AMERICA/NEW_YORK,1170,29-JUL-07 09.01.00.000000000 PM AMERICA/CHICAGO,1296,1,50
